time,raised,shares
2017-08-30 03:52:28.662,"$261,800","14,402"
2017-08-30 03:54:09.769,"$261,870","14,405"
2017-08-30 03:55:43.700,"$261,870","14,411"
2017-08-30 03:57:18.370,"$262,156","14,416"
2017-08-30 03:59:05.070,"$262,156","14,416"
2017-08-30 04:00:31.365,"$262,156","14,423"
2017-08-30 04:02:11.503,"$262,216","14,425"
2017-08-30 04:04:03.412,"$262,337","14,433"
2017-08-30 04:07:06.047,"$262,337","14,435"
2017-08-30 04:08:43.450,"$262,357","14,438"
2017-08-30 04:10:20.585,"$262,357","14,441"
2017-08-30 04:12:10.688,"$262,377","14,444"
2017-08-30 04:13:47.540,"$262,377","14,449"
2017-08-30 04:15:15.789,"$262,397","14,453"
2017-08-30 04:17:04.936,"$262,467","14,457"
2017-08-30 04:18:22.879,"$262,467","14,463"
2017-08-30 04:20:11.316,"$262,467","14,466"
2017-08-30 04:21:58.505,"$262,537","14,471"
2017-08-30 04:23:40.191,"$262,596","14,472"
2017-08-30 04:25:14.200,"$262,596","14,475"
2017-08-30 04:26:40.449,"$262,646","14,478"
2017-08-30 04:28:20.635,"$262,646","14,482"
2017-08-30 04:30:07.315,"$262,666","14,485"
2017-08-30 04:31:54.704,"$262,666","14,492"
2017-08-30 04:33:41.037,"$262,666","14,497"
2017-08-30 04:35:18.703,"$262,711","14,500"
2017-08-30 04:36:47.998,"$262,723","14,504"
2017-08-30 04:38:31.241,"$262,723","14,507"
2017-08-30 04:40:02.827,"$262,773","14,510"
2017-08-30 04:41:29.993,"$262,804","14,515"
2017-08-30 04:42:59.804,"$262,804","14,520"
2017-08-30 04:44:24.540,"$262,828","14,523"
2017-08-30 04:46:01.352,"$262,928","14,526"
2017-08-30 04:47:27.602,"$262,928","14,527"
2017-08-30 04:48:56.654,"$262,928","14,532"
2017-08-30 04:50:30.841,"$262,928","14,533"
2017-08-30 04:52:15.104,"$262,928","14,537"
2017-08-30 04:53:41.246,"$262,928","14,542"
2017-08-30 04:55:13.328,"$262,928","14,546"
2017-08-30 04:56:53.044,"$262,933","14,550"
2017-08-30 04:58:42.357,"$263,003","14,554"
2017-08-30 05:00:13.948,"$263,053","14,559"
2017-08-30 05:02:01.086,"$263,053","14,561"
2017-08-30 05:03:26.584,"$263,053","14,566"
2017-08-30 05:04:59.247,"$263,058","14,569"
2017-08-30 05:06:34.135,"$263,108","14,574"
2017-08-30 05:08:07.588,"$263,148","14,577"
2017-08-30 05:09:41.014,"$263,168","14,578"
2017-08-30 05:11:23.580,"$263,168","14,581"
2017-08-30 05:13:08.643,"$263,188","14,586"
2017-08-30 05:14:52.681,"$263,208","14,588"
2017-08-30 05:16:30.283,"$263,208","14,590"
2017-08-30 05:18:19.319,"$263,228","14,595"
2017-08-30 05:19:39.348,"$263,528","14,600"
2017-08-30 05:21:25.805,"$263,548","14,604"
2017-08-30 05:22:56.187,"$263,548","14,607"
2017-08-30 05:24:30.440,"$263,548","14,613"
2017-08-30 05:25:51.605,"$263,548","14,619"
2017-08-30 05:27:24.524,"$263,560","14,626"
2017-08-30 05:28:42.759,"$263,565","14,628"
2017-08-30 05:30:21.248,"$263,575","14,630"
2017-08-30 05:31:44.416,"$263,580","14,635"
2017-08-30 05:33:07.834,"$263,633","14,639"
2017-08-30 05:34:47.193,"$263,653","14,643"
2017-08-30 05:36:27.077,"$263,723","14,643"
2017-08-30 05:38:06.581,"$263,723","14,647"
2017-08-30 05:39:42.082,"$263,723","14,652"
2017-08-30 05:41:31.453,"$263,723","14,656"
2017-08-30 05:43:13.893,"$263,723","14,660"
2017-08-30 05:44:58.532,"$263,743","14,665"
2017-08-30 05:46:32.609,"$263,743","14,669"
2017-08-30 05:48:06.745,"$263,843","14,673"
2017-08-30 05:49:40.859,"$263,893","14,675"
2017-08-30 05:51:13.475,"$263,893","14,678"
2017-08-30 05:52:38.966,"$263,893","14,678"
2017-08-30 05:54:05.665,"$263,893","14,683"
2017-08-30 05:55:37.863,"$263,913","14,684"
2017-08-30 05:57:10.965,"$264,556","14,687"
2017-08-30 05:58:44.472,"$264,561","14,692"
2017-08-30 06:00:19.769,"$264,561","14,698"
2017-08-30 06:01:50.852,"$264,591","14,705"
2017-08-30 06:03:16.459,"$264,611","14,712"
2017-08-30 06:04:51.893,"$264,611","14,714"
2017-08-30 06:06:30.431,"$264,631","14,718"
2017-08-30 06:07:56.299,"$264,731","14,726"
2017-08-30 06:09:33.847,"$264,801","14,730"
2017-08-30 06:11:20.456,"$264,841","14,734"
2017-08-30 06:12:50.355,"$264,841","14,736"
2017-08-30 06:14:25.990,"$264,841","14,744"
2017-08-30 06:16:13.402,"$264,861","14,747"
2017-08-30 06:17:50.048,"$264,866","14,749"
2017-08-30 06:19:38.704,"$264,937","14,753"
2017-08-30 06:21:09.127,"$264,957","14,757"
2017-08-30 06:22:40.271,"$264,984","14,763"
2017-08-30 06:24:25.958,"$265,084","14,768"
2017-08-30 06:25:45.522,"$265,184","14,771"
2017-08-30 06:27:11.727,"$265,234","14,776"
2017-08-30 06:28:49.725,"$265,334","14,780"
2017-08-30 06:30:27.204,"$265,334","14,785"
2017-08-30 06:31:51.302,"$265,354","14,794"
2017-08-30 06:33:25.048,"$265,554","14,799"
2017-08-30 06:35:07.605,"$265,584","14,805"
2017-08-30 06:36:48.154,"$265,610","14,808"
2017-08-30 06:38:27.499,"$265,610","14,818"
2017-08-30 06:39:51.461,"$265,620","14,823"
2017-08-30 06:41:33.334,"$265,620","14,830"
2017-08-30 06:42:55.715,"$265,620","14,836"
2017-08-30 06:44:22.744,"$265,720","14,847"
2017-08-30 06:45:57.800,"$265,720","14,853"
2017-08-30 06:47:46.349,"$265,820","14,854"
2017-08-30 06:49:22.798,"$265,820","14,862"
2017-08-30 06:50:57.529,"$265,840","14,871"
2017-08-30 06:52:44.182,"$265,960","14,878"
2017-08-30 06:54:27.863,"$266,069","14,885"
2017-08-30 06:55:48.352,"$266,119","14,895"
2017-08-30 06:57:28.696,"$266,159","14,900"
2017-08-30 06:59:07.212,"$266,204","14,908"
2017-08-30 07:00:56.244,"$266,384","14,915"
2017-08-30 07:02:46.260,"$266,709","14,926"
2017-08-30 07:04:34.239,"$266,709","14,930"
2017-08-30 07:06:19.703,"$266,829","14,937"
2017-08-30 07:08:06.112,"$266,849","14,939"
2017-08-30 07:09:49.965,"$266,869","14,940"
2017-08-30 07:11:19.134,"$266,869","14,943"
2017-08-30 07:12:49.200,"$266,869","14,948"
2017-08-30 07:14:36.531,"$267,029","14,952"
2017-08-30 07:16:22.949,"$267,182","14,954"
2017-08-30 07:17:54.910,"$267,232","14,955"
2017-08-30 07:19:14.498,"$267,332","14,959"
2017-08-30 07:20:37.470,"$267,352","14,965"
2017-08-30 07:22:02.106,"$267,572","14,970"
2017-08-30 07:23:26.732,"$267,666","14,979"
2017-08-30 07:24:45.389,"$267,666","14,982"
2017-08-30 07:26:18.012,"$267,686","14,988"
2017-08-30 07:27:36.750,"$267,696","14,992"
2017-08-30 07:29:10.156,"$267,716","14,995"
2017-08-30 07:30:51.962,"$267,778","15,000"
2017-08-30 07:32:28.735,"$267,840","15,003"
2017-08-30 07:33:53.503,"$267,880","15,006"
2017-08-30 07:35:34.716,"$268,030","15,011"
2017-08-30 07:37:11.795,"$268,030","15,019"
2017-08-30 07:39:02.828,"$268,100","15,025"
2017-08-30 07:40:37.607,"$268,115","15,031"
2017-08-30 07:42:27.153,"$268,375","15,034"
2017-08-30 07:44:00.903,"$268,585","15,034"
2017-08-30 07:45:21.375,"$268,585","15,038"
2017-08-30 07:46:40.159,"$268,585","15,041"
2017-08-30 07:48:08.388,"$268,585","15,043"
2017-08-30 07:49:45.886,"$268,605","15,047"
2017-08-30 07:51:27.780,"$268,675","15,052"
2017-08-30 07:52:56.053,"$268,745","15,067"
2017-08-30 07:54:19.664,"$268,755","15,072"
2017-08-30 07:56:06.232,"$268,755","15,075"
2017-08-30 07:57:49.465,"$268,825","15,081"
2017-08-30 07:59:19.890,"$268,985","15,086"
2017-08-30 08:01:01.313,"$269,075","15,094"
2017-08-30 08:02:28.375,"$269,185","15,102"
2017-08-30 08:04:17.810,"$269,340","15,110"
2017-08-30 08:06:07.586,"$269,500","15,114"
2017-08-30 08:07:55.974,"$269,500","15,120"
2017-08-30 08:09:55.509,"$269,890","15,126"
2017-08-30 08:11:20.482,"$269,910","15,140"
2017-08-30 08:12:57.041,"$270,000","15,150"
2017-08-30 08:14:40.715,"$270,110","15,164"
2017-08-30 08:16:28.461,"$270,290","15,167"
2017-08-30 08:22:40.655,"$270,365","15,170"
2017-08-30 08:24:08.657,"$270,370","15,177"
2017-08-30 08:25:33.510,"$270,420","15,186"
2017-08-30 08:27:14.816,"$270,420","15,191"
2017-08-30 08:28:47.726,"$270,440","15,198"
2017-08-30 08:30:38.223,"$270,610","15,201"
2017-08-30 08:32:16.325,"$270,950","15,208"
2017-08-30 08:33:44.359,"$271,020","15,214"
2017-08-30 08:35:34.617,"$271,020","15,222"
2017-08-30 08:37:30.220,"$271,070","15,230"
2017-08-30 08:39:08.171,"$271,190","15,236"
2017-08-30 08:40:51.632,"$271,190","15,242"
2017-08-30 08:42:20.384,"$271,310","15,250"
2017-08-30 08:44:12.573,"$271,395","15,255"
2017-08-30 08:45:44.102,"$271,565","15,263"
2017-08-30 08:47:25.419,"$271,585","15,268"
2017-08-30 08:49:05.295,"$271,675","15,275"
2017-08-30 08:50:37.995,"$271,745","15,281"
2017-08-30 08:52:09.221,"$271,815","15,291"
2017-08-30 08:54:01.945,"$271,815","15,295"
2017-08-30 08:55:50.391,"$272,045","15,304"
2017-08-30 08:57:16.329,"$272,065","15,309"
2017-08-30 08:59:09.512,"$272,135","15,317"
2017-08-30 09:00:49.201,"$272,205","15,322"
2017-08-30 09:02:21.469,"$272,255","15,332"
2017-08-30 09:03:50.506,"$272,320","15,338"
2017-08-30 09:05:50.774,"$272,370","15,340"
2017-08-30 09:07:44.472,"$272,414","15,344"
2017-08-30 09:09:12.830,"$272,464","15,348"
2017-08-30 09:10:59.782,"$272,514","15,354"
2017-08-30 09:12:40.876,"$272,604","15,361"
2017-08-30 09:14:30.193,"$272,624","15,369"
2017-08-30 09:16:06.130,"$272,724","15,376"
2017-08-30 09:17:53.549,"$272,874","15,384"
2017-08-30 09:19:43.927,"$272,984","15,394"
2017-08-30 09:21:20.560,"$273,054","15,405"
2017-08-30 09:22:58.003,"$273,124","15,413"
2017-08-30 09:24:50.753,"$273,204","15,416"
2017-08-30 09:26:14.746,"$273,204","15,419"
2017-08-30 09:27:55.641,"$273,274","15,429"
2017-08-30 09:29:22.390,"$273,374","15,433"
2017-08-30 09:31:13.842,"$273,774","15,440"
2017-08-30 09:32:55.393,"$273,824","15,447"
2017-08-30 09:34:33.347,"$274,064","15,455"
2017-08-30 09:36:18.589,"$274,064","15,463"
2017-08-30 09:37:48.525,"$274,234","15,466"
2017-08-30 09:39:27.690,"$274,354","15,468"
2017-08-30 09:40:58.690,"$274,504","15,474"
2017-08-30 09:42:22.871,"$274,534","15,487"
2017-08-30 09:43:54.962,"$274,674","15,489"
2017-08-30 09:45:35.490,"$274,824","15,493"
2017-08-30 09:47:12.949,"$274,924","15,495"
2017-08-30 09:48:46.248,"$274,964","15,501"
2017-08-30 09:50:30.871,"$275,094","15,502"
2017-08-30 09:52:13.912,"$275,114","15,509"
2017-08-30 09:53:50.119,"$275,214","15,519"
2017-08-30 09:55:36.811,"$275,439","15,528"
2017-08-30 09:57:21.822,"$275,594","15,539"
2017-08-30 09:59:05.044,"$275,719","15,546"
2017-08-30 10:00:46.363,"$275,944","15,550"
2017-08-30 10:02:12.691,"$276,054","15,557"
2017-08-30 10:03:49.865,"$276,074","15,563"
2017-08-30 10:05:23.508,"$276,194","15,571"
2017-08-30 10:07:14.699,"$276,334","15,583"
2017-08-30 10:08:59.440,"$276,909","15,596"
2017-08-30 10:10:39.382,"$277,019","15,600"
2017-08-30 10:12:03.920,"$277,089","15,605"
2017-08-30 10:13:32.343,"$277,429","15,608"
2017-08-30 10:15:18.566,"$277,529","15,615"
2017-08-30 10:16:51.034,"$277,679","15,619"
2017-08-30 10:18:20.812,"$277,754","15,628"
2017-08-30 10:19:41.184,"$277,824","15,632"
2017-08-30 10:21:27.489,"$280,354","15,637"
2017-08-30 10:22:48.534,"$280,534","15,641"
2017-08-30 10:24:39.633,"$280,624","15,646"
2017-08-30 10:26:25.275,"$280,706","15,660"
2017-08-30 10:27:50.712,"$280,746","15,668"
2017-08-30 10:29:23.848,"$280,906","15,669"
2017-08-30 10:30:58.778,"$280,916","15,674"
2017-08-30 10:32:44.561,"$281,097","15,681"
2017-08-30 10:34:15.312,"$281,152","15,690"
2017-08-30 10:35:56.942,"$281,202","15,696"
2017-08-30 10:37:36.965,"$281,252","15,705"
2017-08-30 10:39:06.739,"$281,342","15,714"
2017-08-30 10:40:43.367,"$281,682","15,721"
2017-08-30 10:42:06.270,"$281,892","15,722"
2017-08-30 10:43:34.538,"$282,012","15,726"
2017-08-30 10:45:13.004,"$282,352","15,732"
2017-08-30 10:47:00.778,"$282,400","15,742"
2017-08-30 10:48:45.395,"$282,540","15,747"
2017-08-30 10:50:27.549,"$282,894","15,751"
2017-08-30 10:51:55.890,"$283,169","15,756"
2017-08-30 10:53:26.036,"$283,189","15,764"
2017-08-30 10:54:46.431,"$283,279","15,766"
2017-08-30 10:56:26.297,"$283,279","15,779"
2017-08-30 10:58:05.128,"$283,304","15,789"
2017-08-30 10:59:35.649,"$283,344","15,794"
2017-08-30 11:01:11.009,"$283,384","15,799"
2017-08-30 11:02:30.966,"$283,464","15,804"
2017-08-30 11:04:10.525,"$283,614","15,813"
2017-08-30 11:05:44.560,"$283,614","15,818"
2017-08-30 11:07:31.501,"$284,274","15,828"
2017-08-30 11:09:02.072,"$284,614","15,834"
2017-08-30 11:10:52.114,"$284,634","15,839"
2017-08-30 11:12:42.030,"$284,824","15,841"
2017-08-30 11:14:18.892,"$284,829","15,846"
2017-08-30 11:16:07.614,"$284,879","15,852"
2017-08-30 11:17:58.299,"$285,149","15,860"
2017-08-30 11:19:44.186,"$285,309","15,867"
2017-08-30 11:21:35.060,"$285,449","15,872"
2017-08-30 11:23:14.742,"$285,529","15,876"
2017-08-30 11:25:02.190,"$285,689","15,884"
2017-08-30 11:26:30.304,"$285,735","15,891"
2017-08-30 11:28:03.230,"$285,975","15,900"
2017-08-30 11:29:27.781,"$286,380","15,902"
2017-08-30 11:31:10.164,"$287,040","15,908"
2017-08-30 11:32:48.566,"$287,120","15,912"
2017-08-30 11:34:23.237,"$287,120","15,914"
2017-08-30 11:36:14.765,"$287,330","15,922"
2017-08-30 11:37:43.388,"$287,380","15,921"
2017-08-30 11:39:25.709,"$287,400","15,927"
2017-08-30 11:41:15.767,"$287,470","15,935"
2017-08-30 11:42:39.232,"$287,570","15,940"
2017-08-30 11:44:07.584,"$287,619","15,945"
2017-08-30 11:45:47.859,"$288,524","15,951"
2017-08-30 11:47:16.492,"$288,584","15,959"
2017-08-30 11:49:03.285,"$288,690","15,963"
2017-08-30 11:50:53.786,"$288,970","15,967"
2017-08-30 11:52:29.795,"$289,250","15,973"
2017-08-30 11:54:12.080,"$289,435","15,974"
2017-08-30 11:55:39.903,"$289,780","15,981"
2017-08-30 11:57:06.879,"$289,970","15,983"
2017-08-30 11:58:41.626,"$290,090","15,987"
2017-08-30 12:00:08.666,"$290,530","15,988"
2017-08-30 12:01:40.840,"$290,875","16,001"
2017-08-30 12:03:02.150,"$290,895","16,005"
2017-08-30 12:04:48.692,"$291,065","16,016"
2017-08-30 12:06:31.893,"$291,485","16,016"
2017-08-30 12:08:13.935,"$291,620","16,018"
2017-08-30 12:09:47.407,"$291,790","16,021"
2017-08-30 12:11:11.863,"$291,900","16,027"
2017-08-30 12:12:50.611,"$292,140","16,034"
2017-08-30 12:14:28.790,"$292,140","16,035"
2017-08-30 12:15:56.498,"$292,370","16,038"
2017-08-30 12:17:19.272,"$292,540","16,044"
2017-08-30 12:18:50.234,"$292,710","16,046"
2017-08-30 12:20:37.674,"$292,855","16,048"
2017-08-30 12:22:12.510,"$292,935","16,050"
2017-08-30 12:23:43.080,"$293,045","16,050"
2017-08-30 12:25:12.774,"$293,105","16,052"
2017-08-30 12:26:33.286,"$293,125","16,057"
2017-08-30 12:28:02.814,"$293,125","16,062"
2017-08-30 12:29:49.286,"$293,275","16,070"
2017-08-30 12:31:18.579,"$293,525","16,072"
2017-08-30 12:32:50.085,"$293,665","16,076"
2017-08-30 12:34:24.893,"$293,755","16,079"
2017-08-30 12:35:59.749,"$293,801","16,086"
2017-08-30 12:37:53.096,"$294,051","16,089"
2017-08-30 12:39:41.701,"$294,251","16,092"
2017-08-30 12:41:15.586,"$294,271","16,091"
2017-08-30 12:42:42.722,"$294,351","16,095"
2017-08-30 12:44:17.229,"$294,371","16,098"
2017-08-30 12:46:07.928,"$294,476","16,100"
2017-08-30 12:47:38.525,"$294,601","16,101"
2017-08-30 12:49:28.916,"$294,651","16,106"
2017-08-30 12:51:22.899,"$294,731","16,108"
2017-08-30 12:52:58.954,"$295,131","16,112"
2017-08-30 12:54:46.625,"$295,186","16,129"
2017-08-30 13:00:29.822,"$295,256","16,132"
2017-08-30 13:02:23.754,"$295,696","16,137"
2017-08-30 13:04:01.859,"$295,776","16,147"
2017-08-30 13:05:32.450,"$296,016","16,150"
2017-08-30 13:07:14.876,"$296,236","16,152"
2017-08-30 13:08:40.697,"$296,286","16,158"
2017-08-30 13:10:30.867,"$296,391","16,166"
2017-08-30 13:12:16.958,"$296,591","16,169"
2017-08-30 13:14:14.812,"$296,917","16,174"
2017-08-30 13:15:52.059,"$297,297","16,182"
2017-08-30 13:17:39.006,"$297,377","16,186"
2017-08-30 13:19:19.684,"$297,487","16,192"
2017-08-30 13:21:08.387,"$297,532","16,195"
2017-08-30 13:22:59.936,"$297,552","16,198"
2017-08-30 13:24:49.065,"$297,807","16,199"
2017-08-30 13:26:36.624,"$297,907","16,204"
2017-08-30 13:28:10.853,"$297,907","16,205"
2017-08-30 13:30:04.013,"$298,096","16,208"
2017-08-30 13:31:30.498,"$298,106","16,212"
2017-08-30 13:33:04.181,"$298,141","16,214"
2017-08-30 13:34:36.255,"$298,246","16,221"
2017-08-30 13:36:25.713,"$298,266","16,222"
2017-08-30 13:38:04.560,"$298,286","16,227"
2017-08-30 13:39:41.473,"$298,346","16,227"
2017-08-30 13:41:33.680,"$298,941","16,230"
2017-08-30 13:43:07.717,"$299,061","16,233"
2017-08-30 13:44:36.921,"$299,099","16,236"
2017-08-30 13:46:28.187,"$299,219","16,239"
2017-08-30 13:48:03.296,"$299,349","16,244"
2017-08-30 13:49:55.047,"$299,498","16,250"
2017-08-30 13:51:22.799,"$299,603","16,252"
2017-08-30 13:53:09.542,"$299,728","16,255"
2017-08-30 13:55:04.284,"$300,288","16,260"
2017-08-30 13:56:55.468,"$300,468","16,266"
2017-08-30 13:58:47.382,"$300,493","16,275"
2017-08-30 14:00:32.131,"$301,163","16,275"
2017-08-30 14:01:57.095,"$301,308","16,276"
2017-08-30 14:03:23.688,"$301,688","16,280"
2017-08-30 14:05:07.029,"$301,778","16,286"
2017-08-30 14:06:31.991,"$301,908","16,287"
2017-08-30 14:08:22.823,"$302,053","16,287"
2017-08-30 14:09:49.408,"$302,073","16,294"
2017-08-30 14:11:12.546,"$302,123","16,296"
2017-08-30 14:13:01.214,"$302,153","16,297"
2017-08-30 14:14:33.574,"$302,253","16,302"
2017-08-30 14:15:59.653,"$302,308","16,303"
2017-08-30 14:17:51.520,"$302,308","16,307"
2017-08-30 14:19:36.906,"$302,308","16,309"
2017-08-30 14:21:33.024,"$302,423","16,312"
2017-08-30 14:23:03.507,"$302,433","16,317"
2017-08-30 14:24:38.322,"$302,478","16,320"
2017-08-30 14:26:37.634,"$302,683","16,323"
2017-08-30 14:28:10.363,"$302,703","16,328"
2017-08-30 14:29:57.719,"$302,858","16,331"
2017-08-30 14:31:24.807,"$302,963","16,332"
2017-08-30 14:32:50.877,"$302,983","16,332"
2017-08-30 14:34:23.554,"$303,043","16,334"
2017-08-30 14:35:58.632,"$303,243","16,340"
2017-08-30 14:37:32.316,"$303,344","16,342"
2017-08-30 14:39:22.264,"$304,379","16,344"
2017-08-30 14:40:55.478,"$304,379","16,348"
2017-08-30 14:42:33.962,"$304,674","16,352"
2017-08-30 14:44:20.721,"$304,674","16,352"
2017-08-30 14:46:12.695,"$304,694","16,352"
2017-08-30 14:47:48.247,"$304,794","16,356"
2017-08-30 14:49:47.047,"$304,894","16,357"
2017-08-30 14:51:21.385,"$305,081","16,359"
2017-08-30 14:53:14.297,"$305,551","16,361"
2017-08-30 14:54:43.505,"$305,617","16,364"
2017-08-30 14:56:12.542,"$305,657","16,369"
2017-08-30 14:57:34.905,"$305,837","16,370"
2017-08-30 14:58:57.236,"$305,874","16,372"
2017-08-30 15:00:20.445,"$305,924","16,374"
2017-08-30 15:01:59.265,"$305,924","16,380"
2017-08-30 15:03:49.485,"$305,924","16,386"
2017-08-30 15:05:28.462,"$306,025","16,391"
2017-08-30 15:07:05.116,"$306,135","16,393"
2017-08-30 15:08:43.787,"$306,135","16,393"
2017-08-30 15:10:05.649,"$306,287","16,396"
2017-08-30 15:11:47.267,"$306,537","16,398"
2017-08-30 15:13:24.408,"$306,687","16,399"
2017-08-30 15:14:56.774,"$306,712","16,402"
2017-08-30 15:16:41.841,"$307,317","16,404"
2017-08-30 15:18:28.584,"$307,480","16,409"
2017-08-30 15:20:21.860,"$307,530","16,413"
2017-08-30 15:22:08.685,"$307,590","16,415"
2017-08-30 15:24:03.237,"$307,730","16,417"
2017-08-30 15:25:40.594,"$307,938","16,418"
2017-08-30 15:27:14.980,"$307,938","16,419"
2017-08-30 15:28:56.632,"$308,198","16,419"
2017-08-30 15:30:34.331,"$308,198","16,421"
2017-08-30 15:32:12.204,"$308,208","16,425"
2017-08-30 15:33:42.438,"$308,353","16,429"
2017-08-30 15:35:11.925,"$308,353","16,429"
2017-08-30 15:36:43.603,"$308,603","16,433"
2017-08-30 15:38:24.574,"$308,633","16,438"
2017-08-30 15:40:12.288,"$308,683","16,440"
2017-08-30 15:41:57.410,"$308,753","16,443"
2017-08-30 15:43:46.545,"$308,933","16,448"
2017-08-30 15:45:16.987,"$309,143","16,453"
2017-08-30 15:47:13.186,"$309,273","16,456"
2017-08-30 15:49:06.183,"$309,443","16,460"
2017-08-30 15:51:05.733,"$309,483","16,567"
2017-08-30 15:52:54.909,"$309,483","16,569"
2017-08-30 17:03:19.301,"$314,583","16,570"
2017-08-30 17:04:59.266,"$314,583","16,571"
2017-08-30 17:06:54.602,"$314,583","16,574"
2017-08-30 17:08:38.047,"$314,583","16,576"
2017-08-30 17:10:31.274,"$314,713","16,578"
2017-08-30 17:12:10.923,"$314,743","16,580"
2017-08-30 17:13:46.254,"$315,003","16,584"
2017-08-30 17:15:29.183,"$315,003","16,586"
2017-08-30 17:17:08.885,"$315,023","16,589"
2017-08-30 17:18:50.779,"$315,143","16,592"
2017-08-30 17:20:40.922,"$315,193","16,594"
2017-08-30 17:22:22.819,"$315,253","16,594"
2017-08-30 17:23:58.564,"$315,463","16,599"
2017-08-30 17:25:41.116,"$315,463","16,601"
2017-08-30 17:27:28.710,"$315,548","16,600"
2017-08-30 17:29:07.380,"$315,548","16,604"
2017-08-30 17:31:04.277,"$315,568","16,608"
2017-08-30 17:32:34.793,"$315,688","16,610"
2017-08-30 17:34:21.858,"$316,328","16,613"
2017-08-30 17:35:55.212,"$316,348","16,613"
2017-08-30 17:37:36.665,"$316,398","16,615"
2017-08-30 17:39:15.951,"$316,418","16,617"
2017-08-30 17:41:10.189,"$316,513","16,619"
2017-08-30 17:42:54.408,"$316,613","16,619"
2017-08-30 17:44:21.640,"$316,638","16,619"
2017-08-30 17:46:11.282,"$316,744","16,620"
2017-08-30 17:47:58.146,"$316,799","16,621"
2017-08-30 17:49:29.197,"$316,859","16,625"
2017-08-30 17:51:13.941,"$316,882","16,628"
2017-08-30 17:53:04.845,"$317,172","16,632"
2017-08-30 17:54:29.735,"$317,192","16,637"
2017-08-30 17:55:58.004,"$317,382","16,642"
2017-08-30 17:57:30.485,"$317,452","16,643"
2017-08-30 17:59:09.779,"$317,452","16,645"
2017-08-30 18:00:41.482,"$317,612","16,645"
2017-08-30 18:02:20.547,"$317,682","16,648"
2017-08-30 18:03:55.909,"$317,812","16,649"
2017-08-30 18:05:40.113,"$317,912","16,651"
2017-08-30 18:07:10.783,"$318,132","16,655"
2017-08-30 18:08:40.870,"$318,172","16,700"
2017-08-30 18:15:41.842,"$318,342","16,701"
2017-08-30 18:21:52.535,,"16,705"
2017-08-30 18:32:50.973,"$320,197","16,709"
2017-08-30 18:34:29.256,"$320,297","16,710"
2017-08-30 18:35:52.039,"$320,347","16,711"
2017-08-30 18:37:20.811,"$320,367","16,713"
2017-08-30 18:38:52.789,"$320,447","16,716"
2017-08-30 18:40:33.594,"$320,617","16,718"
2017-08-30 18:41:57.565,"$320,617","16,721"
2017-08-30 18:43:21.861,"$320,757","16,721"
2017-08-30 18:44:47.296,"$320,887","16,725"
2017-08-30 18:46:14.550,"$320,887","16,730"
2017-08-30 18:47:55.830,"$320,887","16,733"
2017-08-30 18:49:17.554,"$320,957","16,739"
2017-08-30 18:50:54.846,"$321,047","16,742"
2017-08-30 18:52:42.809,"$321,167","16,748"
2017-08-30 18:54:08.460,"$321,287","16,751"
2017-08-30 18:55:56.840,"$321,307","16,752"
2017-08-30 18:57:22.258,"$321,389","16,753"
2017-08-30 18:59:10.927,"$321,529","16,757"
2017-08-30 19:00:41.950,"$321,749","16,758"
2017-08-30 19:02:25.849,"$321,839","16,762"
2017-08-30 19:04:11.364,"$321,909","16,764"
2017-08-30 19:05:46.542,"$321,969","16,766"
2017-08-30 19:07:31.864,"$322,029","16,767"
2017-08-30 19:09:08.459,"$322,129","16,769"
2017-08-30 19:10:32.296,"$322,199","16,770"
2017-08-30 19:12:17.479,"$322,250","16,774"
2017-08-30 19:13:52.242,"$322,250","16,778"
2017-08-30 19:15:13.905,"$322,250","16,781"
2017-08-30 19:16:58.963,"$322,290","16,782"
2017-08-30 19:18:25.786,"$322,315","16,781"
2017-08-30 19:19:49.824,"$322,335","16,787"
2017-08-30 19:21:26.848,"$322,355","16,788"
2017-08-30 19:22:47.731,"$322,475","16,792"
2017-08-30 19:24:18.491,"$322,515","16,794"
2017-08-30 19:25:57.982,"$322,695","16,796"
2017-08-30 19:27:28.538,"$322,695","16,800"
2017-08-30 19:29:15.480,"$322,931","16,801"
2017-08-30 19:30:51.186,"$322,960","16,803"
2017-08-30 19:32:31.553,"$323,135","16,806"
2017-08-30 19:33:51.660,"$323,160","16,810"
2017-08-30 19:35:23.067,"$323,330","16,814"
2017-08-30 19:37:08.017,"$323,330","16,815"
2017-08-30 19:38:48.035,"$323,330","16,815"
2017-08-30 19:40:11.193,"$323,430","16,817"
2017-08-30 19:41:54.139,"$323,750","16,818"
2017-08-30 19:43:22.209,"$323,820","16,818"
2017-08-30 19:45:06.143,"$323,870","16,822"
2017-08-30 19:46:33.968,"$324,074","16,825"
2017-08-30 19:47:58.915,"$324,144","16,826"
2017-08-30 19:49:29.624,"$324,319","16,829"
2017-08-30 19:50:50.294,"$324,829","16,832"
2017-08-30 19:52:32.755,"$324,929","16,832"
2017-08-30 19:54:23.392,"$324,969","16,836"
2017-08-30 19:55:54.498,"$325,262","16,842"
2017-08-30 19:57:33.670,"$325,332","16,846"
2017-08-30 19:58:57.992,"$325,852","16,848"
2017-08-30 20:00:43.619,"$325,917","16,851"
2017-08-30 20:02:05.451,"$326,017","16,856"
2017-08-30 20:03:48.701,"$326,107","16,864"
